Id,Compagnie/Airline,Code IATA/  IATA code,Code OACI/  ICAO code,Pays/Country,Website,Remarques/Remarks
4303.0,LAM,TM,LAM,Mozanbique,,Voir / See Linhas Aereas de Mocambique
4304.0,LAN-CHILE,LA,LAN,Chili/Chile,,Voir Lan Airlines
4306.0,LINEAS EREAS COSTARRICENSES,LR,LRC,Costa Rica,,Voir / See LACSA
4307.0,LINEAS AEREAS DEL ESTADO,5U,LDE,Argentine/Argentina,,Voir / See LADE
4313.0,MEXAIR,,MXC,Suisse/Switzerland,,Fin des opérations : 1993 / Date of end of operations : 1993
4316.0,NAGANAGANANI COMPAGNIE NATIONALE,,BFN,Burkina Faso,,Fin des opérations : 1993 / Date of end of operations : 1993
4317.0,NATIONAL AIR CHARTERS,,NAC,Zambie/Zambia,,Fin des opérations : 1993 / Date of end of operations : 1993
4318.0,NILE SAFARIS CARGO,,NSA,Soudan/Sudan,,Fin des opérations : 1993 / Date of end of operations : 1993
4326.0,PT AIRFAST,,AFE,Indonésie/Indonesia,,Voir / See Airfast Indonesia
4327.0,PT MANDALA AIRLINES,RI,MDL,Indonésie/Indonesia,,Voir / See Mandala Airlines
4338.0,SYRIAN ARAB AIRLINES,RB,SYR,Syrie/Syria,,Voir / See Syrianair
4343.0,TRADEWINDS PRIVATE,MI,SLK,Singapour/Singapore,,Voir / See Silkair
4353.0,ACS OF CANADA,EF,CSW,Canada,,Voir / See Air Cahrter System
4356.0,AEROVIAS COLOMBIANAS,ZU,AKC,Colombie/Colombia,,Voir / See ARCA Colombia
4366.0,LINEAS AEREAS PRIVADAS ARGENTINAS,MJ,LPR,Argentine/Argentina,,Voir / See LAPA
4367.0,LTE INTERNATIONAL AIRWAYS,XO,LTE,Espagne/Spain,,Voir / See LTE Volar Airlines
4379.0,KORONGO AIRLINES,ZC,KGO,Rép. Dém. Du Congo/Dem. Rep. Of Congo,www.flykorongo.com,
4384.0,AIR BATUMI,,BTM,Géorgie/Georgia,www.airbatumi.net,
4385.0,AIR BUCHAREST,,BUR,Roumanie/Romania,www.airbucharest.ro,
4386.0,AIR CORSICA,XK,CCM,France,www.aircorsica.com,
4388.0,AIR MANAS,M2,MBB,Kyrgystan,,
4389.0,AIR MEKONG,P8,MKG,Vietnam,www.airmekong.vn,Début de opérations : 9 octobre 2010 / Date operations started : 8 October 2010
4391.0,AIR ZARA INTERNATIONAL,,AZD,Tanzanie/Tanzania,,Fin des opérations : 2010 : Date operations ceased : 2010
4393.0,AIRLIFT INTERNATIONAL OF GHANA,,ALE,Ghana,www.airlift.aero,
4394.0,AIRLIFT SERVICE,3I,LFM,Macédoine/Macedonia,www.skywings.info,
4396.0,AIRPHIL EXPRESS,2P,GAP,Philippines,www.airphils.com,
4398.0,AK BARS AERO,2B,BGM,Russie/Russia,www.akbarsaero.ru,
4400.0,ALBASTAR,,LAV,Espagne/Spain,www.albastar.es,
4401.0,ALFA AIR,,ALM,Maroc/Morocco,www.alfaair.ma,
4402.0,AMSTERDAM AIRLINES,WD,AAN,Pays-Bas/Netherlands,www.amsterdam-airlines.com,Fin des opérations : 31 octobre 2011 / Date of end of operations : 31 Oktober 2011
4403.0,ANA WINGS,EH,AKX,Japon/Japan,www.anawings.co.jp,
4406.0,ASIAN WINGS,,AWM,Myanmar,www.asianwingsairways.com,
4407.0,ATMA,,AMA,Kazakhstan,www.atyrauairport.com,
4408.0,AVIA JAYNAR,JN,SAP,Kazakhstan,,
4409.0,AVIANCA (BRAZIL),O6,ONE,Brésil/Brazil,www.avianca.com.br,
4410.0,BEIJING CAPITAL AIRLINES,JD,CBJ,Chine/China,www.capitalairlines.com.cn,
4411.0,BELLE AIR EUROPE,L9,BAL,Italie/Italia,www.belleaireurope.eu,
4412.0,BIMINI ISLAND AIR,,BMY,U.S.A.,,Fin des opérations : 127 juin 2011 / Date of end of operations : 27 June 2011
4413.0,BLUEBIRD AIRWAYS,BZ,BBG,Grèce/Greece,www.bluebirdair.gr,
4414.0,BORAJET,BJ,BRJ,Turquie/Turkey,www.borajet.aero,
4415.0,BQB LINEAS AEREAS,5Q,BQB,Uruguay,www.flybqb.com,
4416.0,BRITISH MIDLAND INTERNATIONAL - BMI,BD,BMA,Grande Bretagne/U.K.,www.flybmi.com,
4422.0,CRONOS AIRLINES,C8,CRA,Guynée Equatoriale/Equatorial Guinea,www.cronosair.com,
4423.0,CRYSTAL THAI AIRLINES,YL,KPS,Thailande/Thailand,www.crystalthaiair.com,Voir/See U AIRLINES
4424.0,CZECH CONNECT AIRLINES,CQ,CCG,République Tchèque/Czech Republic,,Fin des opérations : january 2012 / Date of end of operations : January 2012
4425.0,DELTA CONNECTION,DQ,DCP,U.S.A.,,
4428.0,EAGLES AIRLINES,E3,EGS,Italie/Italia,,Voir / See Prima Aero Transporti Italiani
4430.0,EASTOK AVIA,E4,EAA,Emirats Arabes Unis/United Arab Emirates,www.east-air.net,
4431.0,ENTER AIR,,ENT,Pologne/Poland,www.enterair.pl,
4432.0,EUROPEAN AIR TRANSPORT LEIPZIG,QY,BCS,Allemagne/Germany,www.dhl.com,
4433.0,EXACT AIR,6O,ASJ,Canada,www.exactair.ca,
4434.0,FEEDER AIRLINES,,FDD,Soudan/Sudan,www.feederair.com,
4438.0,GEORGIAN INTERNATIONAL AIRLINES,4L,GNN,Géorgie/Georgia,www.avia.ge,
4439.0,GERMAN SKY AIRLINES,,GHY,Allemagne/Germany,www.germanskyairlines.com,
4444.0,HEBEI AIRLINES,NS,HBH,Chine/China,,
4445.0,HELITRANS,,HTA,Norvège/Norway,www.helitrans.no,
4446.0,HENAN AIRLINES,VD,KPA,Chine/China,www.kunpen-air.com,
4448.0,HOLIDAYS CZECH AIRLINES,,HCC,République Tchèque/Czech Republic,www.holidayscsa.com,
4452.0,JORDAN INTERNATIONAL AIR CARGO,J4,JCI,Jordanie/Jordan,www.jiac.com.jo,
4454.0,LAO CAPRICORN AIR,,LKA,,,
4456.0,MARS RK,6V,MRW,Ukraine,,
4457.0,MAT AIRWAYS,6F,MKD,Macédoine/Macedonia,,Fin des opérations : 21 juin 2011 / Date of end of operations : 21 June 2011
4458.0,MAURITANIA AIRLINES INTERNATIONAL,L6,MTW,Mauritanie/Mauritania,,
4459.0,MD AIR,,MTM,Grande Bretagne/U.K.,www.mdair.co.uk,Fin des opérations : 7 avril 2011 / Date of end of operations : 7 April 2011
4460.0,MED-VIEW AIRLINE,VL,MEV,Nigéria/Nigeria,www.medviewgrp.com,
4461.0,MERIDIAN AIRWAYS,,MAG,Ghana,www.meridianairways.com,
4462.0,MOSKVA AIRLINES,,AYZ,Russie/Russia,,Fin des opérations : 17 janvier 2011 / Date operations ceased : 17 January 2011
4463.0,NESMA AIRLINES,NM,NMA,Egypte/Egypt,www.nesmaairlines.com,
4464.0,NOAR LINHAS AEREAS,,NRA,Brésil/Brazil,www.voenoar.com.br,Fin des opérations : 18 juillet 2011 / Date of end of operations : 18 July 2011
4465.0,NORDFLYG AIR LOGISTIKS,,NEF,Suède/Sweden,www.nordflyg.se,
4467.0,PAL AIRLINES,5P,PCP,Chili/Chile,www.aerolineaprincipal.cl,
4468.0,PEOPLES'S VIENNA LINE,PE,PEV,Suisse/Switzerland,www.peoples.ch,
4470.0,PET AIRWAYS,,SUB,U.S.A.,www.petairways.com,
4471.0,PETRA AIRLINES,,PTR,Jordanie/Jordan,www.petraairline.com,
4472.0,PROFLIGHT ZAMBIA,PO,PFZ,Zambie/Zambia,www.proflight-zambia.com,
4479.0,SALSA D'HAITI,SO,SLC,Haïti/Haiti,www.flysalsa.com,
4480.0,SAM AIR,,MMT,Mali,,
4482.0,SEMEYAVIA,E8,SMK,Kazakhstan,www.semeyairport.kz,
4483.0,SENEGAL AIRLINES,DN,SGG,Sénégal/Senegal,www.senegalairlines.aero,
4485.0,SF AIRLINES,O3,CSS,Chine/China,,
4487.0,SKY AVIATION,,SYA,Indonésie/Indonesia,www.ptskyaviation.com,
4489.0,SKYLAN AIRWAYS,,SKA,Jamaïque/Jamaica,www.skylanjamaica.com,
4490.0,SKYWINGS INTERNATIONAL,,LFM,Macédoine/Macedonia,,Fin des opérations : Décembre 2010 / Date operations ceased : December 2010
4491.0,SMALL PLANET AIRLINES (ESTONIA),,ELC,Estonie/Estonia,www.smallplanet.aero,
4492.0,SMALL PLANET AIRLINES (POLAND),S2,LLP,Pologne/Poland,www.smallplanet.aero,
4493.0,SOLAR AVIATION,,SRB,Thailande/Thailand,www.solar-aviation.com,
4494.0,SOLITAIRE AIR,,STR,Jordanie/Jordan,www.solitaireair.com,
4496.0,STAR AIRWAYS,FS,ACL,Albanie/Albania,www.starairways.it,
4498.0,STRATEGIC AIRLINES,EF,STU,France,,Fin des opérations : 17 février 2012 / Date of end of operations : 17 February 2012
4499.0,SUBURBAN AIR FREIGHT,,SUB,U.S.A.,www.subair.com,
4500.0,SUNEXPRESS GERMANY,XG,SXD,Allemagne/Germany,,
4501.0,SVERIGEFLYG,2Q,ETS,Suède/Sweden,www.sverigeflyg.se,
4502.0,SWEDISH MOOSE,,MOS,Suède/Sweden,www.flymoose.com,
4514.0,VIM-AVIA,NN,MOV,Russie/Russia,www.vim-avia.ru,
4516.0,VIVAAEROBUS,VB,AEN,Mexique/Mexico,www.vivaaerobus.com,
4517.0,WEST AIR,PN,CHB,Chine/China,www.chionawestair.com,
4519.0,ZAGROS AIRLINES,ZV,IZG,Iran,www.zagrosairlines.com,
4520.0,BRIGHT AVIATION SERVICES,,BRS,Bulgarie/Bulgaria,,Fin des opérations : 2007 (?) / Date of end of operations : 2007 (?)
4521.0,CHALAIR,CE,CLG,France,www.chalair.fr,
4523.0,EAST AIR,EG,ETJ,Tadjikistan,,
4526.0,EXIN,,EXN,Pologne/Poland,www.exin.pl,
4527.0,ABAN AIR,K5,ABE,Iran,www.abanair.com,
4528.0,ABC AIR HUNGARY,,AHU,Hongrie/Hungary,,Fin des opérations : 2011/ Date of end of operations : 2011
4529.0,ACE AIR CARGO,KO,AER,U.S.A.,www.aceaircargo.com,
4530.0,AEOLIAN AIRLINES,,AOL,Grèce/Greece,www.aeolianairlines.com,
4531.0,AFRICA WORLD AIRLINES,AW,AFW,Ghana,www.flyafricaworld.com,
4532.0,AIR AUSTRALIA,,AGC,Australie/Australia,,Fin des opérations : 17 février 2012/ Date of end of operations : 17 February 2012
4534.0,AIR KBZ,K7,KBZ,Myanmar,www.aikbz.com,
4536.0,AIRBERLIN TURKEY,4I,IZM,Turquie/Turkey,www.izair.com.tr,
4537.0,ALROSA MIRNY AIR ENTERPRISE,6R,DRU,Russie/Russia,www.mapalrosa.com,
4538.0,ANA - ALL NIPPON AIRWAYS,NH,ANA,Japon/Japan,www.ana.co.jp,
4539.0,BEK AIR,Z9,BEK,Kazakhstan,www.bekair.com,
4540.0,CANARYFLY,,CNF,Espagne/Spain,www.canaryfly.es,
4541.0,CAPITAL AIRLINES,JD,CBJ,Chine/China,www.copitalairlines.com.cn,
4542.0,COMORES ISLAND AIRLINE,,CIN,Comores,,
4544.0,CORENDON DUTCH AIRLINES,,CND,Pays-Bas/Netherlands,www.corendon.nl,
4545.0,DALIAN AIRLINES,CA,CCD,Chine/China,,
4547.0,EAGLEXPRESS,,EAX,Malaysie/Malaysia,www.eaglexpress.com,
4548.0,EAST HORIZON AIRLINES,EA,EHN,Afghanistan,www.flyeasthorizon.com,
4549.0,EASYSKY,,EKY,Honduras,www.easysky.hn,
4551.0,FIRST NATION AIRWAYS,,FRN,Nigéria/Nigeria,,Fin des opérations : Octobre 2012 / Date of end of operations : October 2012
4554.0,FLY JAMAICA,,FJM,Jamaique/Jamaica,www.fly-jamaica.com,
4555.0,FLY540 ANGOLA,F5,FFV,Angola,www.fly540.com,
4556.0,FLY540 GHANA,,FOX,Ghana,www.fly540ghana.com,
4558.0,FLYBE NORDIC,FC,FCM,Finlande/Finland,www.flybe.fi,
4561.0,HAMBURG AIRWAYS,HK,HAY,Allemagne/Germany,www.hamburgairways.com,
4562.0,HELITT LINEAS AEREAS,H9,HTH,Espagne/Spain,www.helitt.com,
4563.0,HESA AIRLINES,,SPN,Iran,www.pgair.ir,
4565.0,IBERIA EXPRESS,I2,IBS,Espagne/Spain,www.iberiaexpress.com,
4566.0,IMPERIALJET,,JTI,Liban/Lebanon,www.imperial-jet.com,
4567.0,KALSTAR AVIATION,,KLS,Indonésie/Indonesia,www.kalstaronline.com,
4568.0,KYRGYZ AIRWAYS,KR,EAA,Kyrgystan,www.airways.kg,
4569.0,LAN COLOMBIA,4C,ARE,Colombie/Colombia,www.aires.aero,
4571.0,LAO CENTRAL AIRLINES,LF,LKA,Laos,,
4573.0,MALDIVIAN,Q2,DQA,Maldives,www.maldivian.aero,
4574.0,MEGA MALDIVES AIRLINES,5M,MEG,Maldives,www.meeladair.com,
4575.0,MRK AIRLINES,6V,MRW,Ukraine,,
4576.0,NHT LINHAS AEREAS,N7,NHG,Brésil/Brazil,www.voenht.com.br,
4577.0,NOK MINI,5E,SGN,Thailande/Thailand,www.nokmini.com,
4578.0,OLT EXPRESS,OL,OLT,Allemagne/Germany,,Fin des opérations : 27 janvier 2013 / Date of end of operations : January 27 2013
4581.0,P.C. AIR,GT,PCA,Thailande/Thailand,www.pcairline.com,
4582.0,PEACH,MM,APJ,Japon/Japan,www.flypeach.com,
4587.0,SKY LEASE CARGO,WI,KYE,U.S.A.,www.skyleasecargo.com,
4589.0,SKYTAXI,,IGA,Pologne/Poland,www.skytaxi.aero,
4590.0,SKYWINGQ ASIA AIRLINES,ZA,SWM,Cambodge/Cambodia,www.skywingsair.com,
4591.0,SKYWORK AIRLINES,SX,SRK,Suisse/Switzerland,www.skyworks-airlines.ch,
4592.0,SLOVAKIAN AIRLINES,,SVL,Slovaquie/Slovakia,www.slovakianairlines.com,
4593.0,SMALL PLANET AIRLINES (ITALY),P2,LLI,Italie/Italia,www.smallplanet.aero,
4594.0,SMALL PLANET AIRLINES (LITHUANIA),S5,LLC,Lithuanie/Lithuania,www.smallplanet.aero,
4595.0,SOLASEED AIR,LQ,SNJ,Japon/Japan,www.skynetavia.ca.jp,
4597.0,STARBOW,S9,IKM,Ghana,www.flystarbow.com,
4599.0,SUNNY AIRWAYS,2S,SUW,Thailande/Thailand,www.sunnyair.net,
4600.0,SYPHAX AIRLINES,FS,SFA,Tunisie/Tunisia,,
4601.0,TACA COSTA RICA,TI,LRC,Costa Rica,www.centralamerica.com/lacsa/lacsa.htm,
4603.0,TRAVEL AIR,,PNG,Papouasie Nouvelle Guinée/Papua New Guinea,www.travelairpng.com,
4605.0,VIRGIN AUSTRALIA (NEW ZEALAND),DJ,PBN,Nouvelle Zélande/New Zealand,www.virginaustralia.com,
4607.0,WEST ATLANTIC,PT,SWN,Suède/Sweden,www.westatlantic.eu,
4610.0,YING'AN AIRLINES,,AYE,Chine/China,,
4614.0,748 AIR SERVICES,,IHO,Kénya/Kenya,www.747airservices.com,
4617.0,AEREO CALAFIA,,CFV,Mexique/Mexico,www.aereocalafia.com.mx,
4618.0,AEREO RUTA MAYA,,MMG,Guatemala,,
4619.0,AERO DAVINCI INTERNATIONAL,,DVI,Mexique/Mexico,,
4624.0,AEROLAND AIRWAYS,,AEN,Grèce/Greece,,
4627.0,AEROTRANSCARGO,,ATG,Moldavie/Moldova,,
4630.0,AFRIC AVIATION,,EKG,Gabon,,
4631.0,AFRICA CHARTER AIRLINE,,FSK,Afrique du Sud/South Africa,www.africacharterairline.com,
4634.0,AIR ALMATY,,LMY,Kazakhstan,,
4644.0,AIR GHANA,,GHN,Ghana,www.airghana.com,
4646.0,AIR INDIA REGIONAL,CD,LLR,Inde/India,,
4652.0,AIR ONIX AIRLINES,,ONX,Ukraine,www.aironix.ua,
4654.0,AIR SCORPIO,,SCU,Bulgarie/Bulgaria,www.airscorpio.bg,
4658.0,AIR SPRAY (1967),,ASB,Canada,www.airspray.com,
4660.0,AIR TRAFFIC,,ATY,Kénya/Kenya,www.airtrafficafrica.com,
4668.0,AIRASIA PHILIPPINES,PQ,APG,Philippines,www.airasia.com,
4669.0,AIRBUS TRANSPORT INTERNATIONAL,4Y,BGA,France,www.airbus.com,
4670.0,AIREST,,AEG,Estonie/Estonia,www.airest.ee,
4678.0,ALCON,,AOA,Mexique/Mexico,,
4679.0,ALFA AIRLINES,,AAJ,Sudan,,
4680.0,ALITALIA CITYLINER,CT,CYL,Italie/Italia,www.flyairone.it,
4681.0,ALKAN AIR,,AKN,Canada,www.alkanair.com,
4682.0,ALLEGIANCE AIRWAYS - GABON,,LGE,Gabon,,
4683.0,ALPHA EXPRESS AIRLINES,,APZ,Lettonie/Latvia,,
4684.0,ALS,K4,ALW,Kénya/Kenya,www.als.co.ke,
4691.0,ASIA AIRWAYS,,ASW,Tajikistan,,
4693.0,ASKARI AVIATION SERVICES,4K,AAS,Pakistan,www.askariaviation.com,
4695.0,ATSA - AERO TRANSPORTE,,AMP,Pérou/Peru,www.atsaperu.com,
4697.0,AVIATRAN K,,KCA,Ukraine,,
4700.0,AYK AVIA,,AYK,Arménie/Armenia,www.aykavia.com,
4701.0,B&H AIRLINES,JA,BON,Bosnie-Herzégovine/Bosnia-Herzegovina,www.bhairlines.ba,
4702.0,BASE,,BPS,Hongrie/Hungary,www.baseairlines.hu,
4704.0,BENAIR,,BDI,Danemark/Denmark,www.benair.com,
4705.0,BINAIR AERO SERVICE,,BID,Allemagne/Germany,www.binair.eu,
4706.0,BINGO AIRWAYS,,BGY,Pologne/Poland,www.bingoairways.pl,
4707.0,BLUE BIRD AVIATION (SUDAN),,BLB,Soudan/Sudan,www.bluebirdsudan.com,
4709.0,BLUE SKY AVIATION,,SBK,Kénya/Kenya,www.blueskyaviation.org,
4711.0,BRAATHENS REGIONAL,DC,GAO,Suède/Sweden,www.braathensregional.com,
4713.0,BRIKO AIR SERVICES,,BKO,Trinidad & Tobago,www.brikoair.com,
4715.0,BUSINESS AERO LTD,,KBS,Russie/Russia,,
4716.0,BVI AIRWAYS,XV,BVI,Iles Vierges/Virgin Islands,www.gobvi.com,
4717.0,CABO VERDE EXPRESS,,CVE,Cap Vert/Cape Verde,www.caboverdeexpress.com,
4720.0,CAVOC AIR,,CVK,Moldavie/Moldova,,
4722.0,CDI CARGO AIRLINES,GJ,CDC,Chine/China,,
4723.0,CEMAIR,,KEM,Afrique du Sud/South Africa,www.cemair.co.za,
4724.0,CENTRACA AIR SERVICE,,CER,Rép. Dém. Du Congo/Dem. Rep. Of Congo,,
4728.0,CITY AIRWAYS,E8,GTA,Thailande/Thailand,www.cityairways.com,
4729.0,CITYLINK,,CTQ,Ghana,,Fin des opérations : 12 août 2012/Date operations ended : August 12 2012
4733.0,COMERAVIA,,CVV,Vénézuela/Venezuela,,
4735.0,COTAIR,,COB,Bénin/Benin,,
4736.0,CV CARGO,,GSE,Colombie/Colombia,www.cvcargo.net,
4739.0,DHL AVIATION,,DHV,Afrique du Sud/South Africa,www.dhl.co.za,
4740.0,DIVI DIVI AIR,,DVR,Antilles Neerlandaises/Netherlands Antilles,www.flydivi.com,
4741.0,DOVE AIR SERVICES,,DOV,Soudan/Sudan,,
4742.0,EAGLE AIR ICELAND,,FEI,Islande/Iceland,www.eagleair.is,
4743.0,EAGLE ATLANTIC AIRLINES,,EAB,Ghana,www.eagleatlanticairlines.com,
4745.0,EAST WING,,EWZ,Kazakhstan,,
4746.0,EASTER EXPRESS,,LIS,Kazakhstan,,
4747.0,EL DINDER AVIATION,,DND,Soudan/Sudan,www.dinderaviation.com,
4748.0,EL MAGAL AVIATION,,MGG,Soudan/Sudan,,
4749.0,ENCORE AIR CARGO,,DKT,U.S.A.,www.landmarkaviation.com/content/aircargo,
4750.0,EURO-ASIA AIR,5B,EAK,Kazakhstan,www.euroasiaair.kz,
4753.0,EXEC DIRECT AVIATION,,EDA,Jamaique/Jamaica,www.flyexecdirect.com,
4755.0,EXPRESSJET AIRLINES,EV,ASQ,U.S.A.,www.expressjet.com,
4756.0,FASTJET TANZANIA,FN,FTZ,Tanzanie/Tanzania,www.fastjet.com,
4758.0,FIJI AIRWAYS,FJ,FJI,Fiji,www.fijiairways.com,
4759.0,FLEET AIR INTERNATIONAL,,FRF,Hongrie/Hungary,www.fleetair.eu,
4762.0,FLYCONGO,EO,ALX,Rép. Dém. Du Congo/Dem. Rep. Of Congo,www.flycongo.com,
4763.0,FLYGEORGIA,9Y,FGE,Georgie/Georgia,www.flygeorgia.com,
4765.0,GADINGSARI AVIATION SERVICES,,GSB,Malaysie/Malaysia,,
4766.0,GAMBIA BIRD,3G,GBQ,Gambie/Gambia,www.gambiabird.com,
4767.0,GENEX,,GNX,Belarus,www.genx.by,
4768.0,GENSA,,GEN,Brésil/Brazil,www.voegensa.com.br,
4769.0,GEORGIAN STAR INTERNATIONAL,,GST,Georgie/Georgia,www.georgiansstar.com,
4770.0,GHADAMES AIR TRANSPORT,,GHT,Libye/Libya,,
4771.0,GLOBAL AIR,,GAK,Libye/Libya,www.global-aviationgroup.com,
4775.0,GR AVIA,,GIB,Guinée/Guinea,,
4779.0,GRODNO AVIAKOMPANIA,,GRX,Belarus,www.grodnoavia.com,
4782.0,GUM AIR,,GUM,Surinam/Suriname,www.gumair.com,
4785.0,HELITT,H9,HTH,Espagne/Spain,www.helitt.com,
4788.0,INSELAIR ARUBA,,NLU,Aruba,,
4791.0,IRAERO AIRLINES,IO,IAE,Russie/Russia,www.iraero.ru,
4792.0,IRANIAN NAFT AIRLINES,,IRG,Iran,www.iatc-ir.com,
4798.0,JET ASIA AIRWAYS,JF,JAA,Thailande/Thailand,www.flyjetasia.com,
4803.0,JETSTAR JAPAN,GK,JJP,Japon/Japan,www.jetstar.com,
4804.0,JHONLIN AIR TRANSPORT,,JLB,Indonésie/Indonesia,www.jhonlinair.com,
4806.0,KARINOU AIRLINES,,KRN,République Centrafricaine/Central African Republic,www.centrafricair.com,
4807.0,KATA TRANSPORTATION CO,,KTV,Soudan/Sudan,,
4808.0,KAZ AIR TRANS,,KUY,Kazakhstan,,
4809.0,KAZAVIASPAS,,KZS,Kazakhstan,,
4811.0,KHATLON AIR,,KHT,Tajikistan,www.khatlonair.tj,
4812.0,KHOZU AVIA,,OZU,Kazakhstan,,
4814.0,KOREA EXPRESS AIR,XE,KEA,Corée du Sud/South Korea,www.keair.co.kr,
4815.0,KRASAVIA,,SSJ,Russie/Russia,www.ak-krasavia.ru,
4817.0,LAN CARGO COLOMBIA,L7,LAE,Colombie/Colombia,,
4819.0,LET'S FLY,,LLY,Espagne/Spain,www.letsfly.aero,
4823.0,MAIS MINHAS AEREAS,,MLI,Brésil/Brazil,www.voemais.com.br,
4825.0,MAXAIR,,NGL,Nigéria/Nigeria,www.maxairltd.com,
4827.0,MENA AEROSPACE,,MEN,Bahrein,www.mena.aero,
4828.0,MERAJ AIR,,MRJ,Iran,,
4829.0,MERIDIAN,,MEM,Ukraine,www.meridianaircargo.com,
4833.0,MONGOLIAN AIRLINES,MR,MML,Mongolie/Mongolia,www.mongolianairlines.com,
4836.0,MUSTIQUE AIRWAYS,,MAW,Iles St Vincent et Grenadine/St. Vincent and Grenadines,www.mustique.com,
4840.0,NATIONAL JET EXPRESS,,JTE,Australie/Australia,www.cobham.com.au,
4842.0,NORDIC GLOBAL AIRLINES,NJ,NGB,Finlande/Finland,,
4843.0,NORLANDAIR,,FNA,Islande/Iceland,www.norlandair.is,
4845.0,NORTH STAR AIR CARGO,,SBX,U.S.A.,,
4851.0,OMEGA AIRCOMPANY,,MGK,Kazakhstan,www.megaair.kz,
4852.0,ORBEST,4O,OBS,Portugal,www.orbest.pt,
4855.0,PALAU AIRWAYS,P7,PAU,Palaos/Palau,www.palauairways.com,
4856.0,PAN MALAYSIAN AIR TRANSPORT,,PMA,Malaysie/Malaysia,,
4857.0,PANAIR CARGO,,CTW,Panama,www.panaircargo.com,
4861.0,PENAS AIR CARGO,,PNS,Indonésie/Indonesia,,
4862.0,PHOENIX AVIA,,PHY,Arménie/Armenia,,
4875.0,SADELCA,,SDK,Colombie/Colombia,,
4876.0,SAFARI AIR EXPRESS,B5,EXZ,Kénya/Kenya,www.eastafricansafariair.com,
4877.0,SAFARI EXPRESS CARGO,ZF,SXY,Kénya/Kenya,,
4879.0,SAFAT AIRLINES,,IRV,Iran,,
4881.0,SAM AIR,,CCS,Slovaquie/Slovakia,www.samair.sk,
4882.0,SCOOT,TZ,SCO,Singapour/Singapore,www.flyscoot.com,
4886.0,SELVA COLOMBIA,,SDV,Colombie/Colombia,,
4887.0,SERAIR,,SEV,Espagne/Spain,www.serair.com,
4891.0,SIDERAL AIR CARGO,,SID,Brésil/Brazil,www.sideralaircargo.com.br,
4892.0,SILVER AIRWAYS,3M,GFT,U.S.A.,www.gulfstreamair.com,
4893.0,SIMRIK AIRLINES,,GNA,Népal/Nepal,www.gunaairlines.com,
4896.0,SKY GUINEE AIRLINES,,GIG,Guinée/Guinea,,
4898.0,SKY NET AIRLINE,,SKJ,Arménie/Armenia,,
4900.0,SKY REGIONAL AIRLINES,,SKV,Canada,www.skyregional.com,
4903.0,SKYLINK EXPRESS,,SLQ,Canada,www.skylinkexpress.com,
4906.0,SMARTLYNX ESTONIA,,MYX,Estonie/Estonia,www.smartlynx.com,
4907.0,SOLAR CARGO,,OLC,Vénézuela/Venezuela,www.solarcargo.com,
4908.0,SOLENTA AVIATION GABON,,SVG,Gabon,www.solenta.com,
4912.0,SPICEJET,SG,SEJ,Inde/India,www.spicejet.com,
4921.0,TAB AIRLINES,,BOL,Bolivie/Bolivia,,
4927.0,TAPC AVIATRANS,,CTP,Uzbekistan,www.tapc.uz,
4931.0,TEND AIR,,OTJ,Roumanie/Romania,,
4937.0,TRANSAIR,,MUI,U.S.A.,www.iflyinterisland.com,
4949.0,TUNISAIR EXPRESS,UG,SEN,Tunisie/Tunisia,www.tunisairespress.com.tn,
4961.0,VIRGIN SAMOA,,PBL,Samoa,www.polynesianblue.com,
4966.0,WEST AIR EUROPE,,SWN,Suède/Sweden,www.westatlantic.eu,
4972.0,YAS AIR,,MHD,Iran,www.yasair.com,
4974.0,ZHETYSU AIAKOMPANIA,,JTU,Kazakhstan,,
4975.0,ZHEZAIR,,KZH,Kazakhstan,www.zhezair.kz,
,RAYYAN AIR,,RAB,Pakistan,www.rayyanair.com,
,RAC - RYUKYU AIR COMMUTER,,RAC,Japon/Japan,www.churashima.net,
,ALADA AIR,,RAD,Angola,,
,REGIONAL,VM,RAE,France,www.regional.com,
,REGENT AIRWAYS,RX,RAH,Bangladesh,www.flyregent.com,
,ROYAL AIR MAROC,AT,RAM,Maroc/Morocco,www.royalairmaroc.com,
,RENAN AIRLINES,,RAN,Moldavie/Moldova,,Fin des opérations : 2004 / Date of end of operations : 2004
,AVIAROSS AIR COMPANY,DW,RAR,Russie/Russia,,Fin des opérations : 1999 / Date of end of operations :1999
,AIR RAROTONGA,GZ,RAR,Iles Cook/Cook Islands,www.airraro.com,
,RATIOFLUG,,RAT,Allemagne/Germany,,Fin des opérations : 1998 / Date of end of operations : 1998
,HEVILIFT,QT,RAW,Australie/Australia,www.heviliftgroup,
,REGIONAL AIR,QT,RAW,Papouasie Nouvelle Guinée/Papua New Guinea,,
,ROYAL AIR,,RAX,U.S.A.,www.royalair.com,
,ROYAL BRUNEI AIRLINES,BI,RBA,Brunei,www.bruneiair.com,
,AIR ARABIA EGYPT,E5,RBG,Egypte/Egypt,www.airarabia.com,
,SERVICIOS AEREOS RIO BAKER,,RBK,Chili/Chile,,
,AIR BAS,,RBS,Emirats Arabes Unis/United Arab Emirates,,
,VISION AIRLINES,V2,RBY,U.S.A.,www.visionairlines.com,
,AEROLINEAS REGIONALES,3R,RCQ,Mexique/Mexico,www.regionalcargo.com.mx,
